company,ds,sales
Thompson Bank,2020-01-07,459.92106083406617
Thompson Bank,2020-01-08,453.38049833248056
Thompson Bank,2020-01-09,413.3369097820307
Thompson Bank,2020-01-10,439.5505217887358
Thompson Bank,2020-01-11,453.7171573646904
Thompson Bank,2020-01-12,479.14607165397
Thompson Bank,2020-01-13,415.9811290833295
Thompson Bank,2020-01-14,400.57721309212144
Thompson Bank,2020-01-15,395.2114905717205
Thompson Bank,2020-01-16,356.58220787515637
Thompson Bank,2020-01-17,384.47774521266126
Thompson Bank,2020-01-18,400.6293287284087
Thompson Bank,2020-01-19,428.3867955639732
Thompson Bank,2020-01-20,367.93731665491975
Thompson Bank,2020-01-21,355.6790610330607
Thompson Bank,2020-01-22,353.92952924817826
Thompson Bank,2020-01-23,319.42134756282053
Thompson Bank,2020-01-24,351.9683699223899
Thompson Bank,2020-01-25,373.3156084276094
Thompson Bank,2020-01-26,406.81250603039524
Thompson Bank,2020-01-27,352.6295673919644
Thompson Bank,2020-01-28,347.13043160562046
Thompson Bank,2020-01-29,352.5791993366728
Thompson Bank,2020-01-30,325.63587270641233
Thompson Bank,2020-01-31,366.02280058930484
Thompson Bank,2020-02-01,395.37567263282085
Thompson Bank,2020-02-02,436.91857386845794
Thompson Bank,2020-02-03,390.6830889974594
Thompson Bank,2020-02-04,392.8834884282165
Thompson Bank,2020-02-05,405.62773330660565
Thompson Bank,2020-02-06,385.41706070904075
Thompson Bank,2020-02-07,431.8169252997893
Thompson Bank,2020-02-08,466.31270846745764
Thompson Bank,2020-02-09,511.9895624769813
Thompson Bank,2020-02-10,468.75622671043834
Thompson Bank,2020-02-11,472.724693085484
Thompson Bank,2020-02-12,485.92530483711374
Thompson Bank,2020-02-13,464.8099036607754
Thompson Bank,2020-02-14,508.9256670798726
Thompson Bank,2020-02-15,539.772928947626
Thompson Bank,2020-02-16,580.4862530176805
Thompson Bank,2020-02-17,531.0585232103631
Thompson Bank,2020-02-18,527.7198813286024
Thompson Bank,2020-02-19,532.6510793856246
Thompson Bank,2020-02-20,502.4838751612993
Thompson Bank,2020-02-21,536.9711575366854
Thompson Bank,2020-02-22,557.8401697377238
Thompson Bank,2020-02-23,588.4682047181805
Thompson Bank,2020-02-24,529.1006672666825
Thompson Bank,2020-02-25,516.2234879758366
Thompson Bank,2020-02-26,512.2696299821404
Thompson Bank,2020-02-27,474.11250550114664
Thompson Bank,2020-02-28,501.72918650545364
Thompson Bank,2020-02-29,517.0469792112257
Thompson Bank,2020-03-01,543.6129359727752
Thompson Bank,2020-03-02,481.8063904288822
Thompson Bank,2020-03-03,468.2066783415783
Thompson Bank,2020-03-04,465.2959428261849
Thompson Bank,2020-03-05,429.94997420649656
Thompson Bank,2020-03-06,462.1000729826114
Thompson Bank,2020-03-07,483.5795769611359
Thompson Bank,2020-03-08,517.7946619597187
Thompson Bank,2020-03-09,464.93950033419645
Thompson Bank,2020-03-10,461.3679000020755
Thompson Bank,2020-03-11,469.30124505249404
Thompson Bank,2020-03-12,445.325574143098
Thompson Bank,2020-03-13,489.0606372547673
Thompson Bank,2020-03-14,522.0143935753907
Thompson Bank,2020-03-15,567.2623557881134
Thompson Bank,2020-03-16,524.6716403209662
Thompson Bank,2020-03-17,530.2816069919297
Thompson Bank,2020-03-18,546.0206618688693
Thompson Bank,2020-03-19,528.2118111125826
Thompson Bank,2020-03-20,576.2495637892969
Thompson Bank,2020-03-21,611.4614166631567
Thompson Bank,2020-03-22,656.7931160049105
Thompson Bank,2020-03-23,612.0373715484532
Thompson Bank,2020-03-24,613.217753022619
Thompson Bank,2020-03-25,622.3072263479714
Thompson Bank,2020-03-26,595.7338406755765
Thompson Bank,2020-03-27,633.0561306117609
Thompson Bank,2020-03-28,655.8214775693301
Thompson Bank,2020-03-29,687.2466811947461
Thompson Bank,2020-03-30,627.4405160206866
Thompson Bank,2020-03-31,612.7801457929372
Thompson Bank,2020-04-01,605.6210332588823
Thompson Bank,2020-04-02,562.7930715109362
Thompson Bank,2020-04-03,584.2657449031076
Thompson Bank,2020-04-04,591.9958295632945
Thompson Bank,2020-04-05,609.5971658892336
Thompson Bank,2020-04-06,537.552567404017
Thompson Bank,2020-04-07,512.5800275675884
Thompson Bank,2020-04-08,497.33314340704214
Thompson Bank,2020-04-09,448.8887472598563
Thompson Bank,2020-04-10,467.40479645752686
Thompson Bank,2020-04-11,474.96224248918577
Thompson Bank,2020-04-12,495.2305870999646
Thompson Bank,2020-04-13,428.67732310206475
Thompson Bank,2020-04-14,411.93350912654694
Thompson Bank,2020-04-15,407.4954361525721
Thompson Bank,2020-04-16,372.2153658519936
Thompson Bank,2020-04-17,405.96432889121144
Thompson Bank,2020-04-18,430.4805938081295
Thompson Bank,2020-04-19,469.0433563137163
Thompson Bank,2020-04-20,421.6916463753005
Thompson Bank,2020-04-21,424.6004641477319
Thompson Bank,2020-04-22,439.7938328408648
Thompson Bank,2020-04-23,423.64745430005905
Thompson Bank,2020-04-24,475.5636444627206
Thompson Bank,2020-04-25,516.831839933977
Thompson Bank,2020-04-26,570.3139063570891
Thompson Bank,2020-04-27,535.6739356299157
Thompson Bank,2020-04-28,548.764250060061
Healthy Food Market,2019-04-30,282.45298344271464
Healthy Food Market,2019-05-01,310.0309400232768
Healthy Food Market,2019-05-02,276.48213441953084
Healthy Food Market,2019-05-03,290.79115123166076
Healthy Food Market,2019-05-04,267.7800374712533
Healthy Food Market,2019-05-05,251.50552800748105
Healthy Food Market,2019-05-06,243.70976712562964
Healthy Food Market,2019-05-07,234.27512243691183
Healthy Food Market,2019-05-08,264.3408830956783
Healthy Food Market,2019-05-09,234.22336279912233
Healthy Food Market,2019-05-10,252.837997493353
Healthy Food Market,2019-05-11,234.9162643315826
Healthy Food Market,2019-05-12,224.40535755875595
Healthy Food Market,2019-05-13,222.92185852402088
Healthy Food Market,2019-05-14,220.20991079831288
Healthy Food Market,2019-05-15,257.2615960338389
Healthy Food Market,2019-05-16,234.24092646511644
Healthy Food Market,2019-05-17,259.90993418849354
Healthy Food Market,2019-05-18,248.8495719280678
Healthy Food Market,2019-05-19,244.86325028246407
Healthy Food Market,2019-05-20,249.4341422874753
Healthy Food Market,2019-05-21,252.18666722878723
Healthy Food Market,2019-05-22,294.0097604040732
Healthy Food Market,2019-05-23,274.9832683749712
Healthy Food Market,2019-05-24,303.80588815747643
Healthy Food Market,2019-05-25,295.0173197001002
Healthy Food Market,2019-05-26,292.402428788093
Healthy Food Market,2019-05-27,297.4485415118469
Healthy Food Market,2019-05-28,299.8062908328526
Healthy Food Market,2019-05-29,340.41164842806995
Healthy Food Market,2019-05-30,319.41052481101957
Healthy Food Market,2019-05-31,345.5844151993238
Healthy Food Market,2019-06-01,333.56983321853636
Healthy Food Market,2019-06-02,327.25941380503787
Healthy Food Market,2019-06-03,328.25589960567373
Healthy Food Market,2019-06-04,326.3295306996203
Healthy Food Market,2019-06-05,362.53657330753566
Healthy Food Market,2019-06-06,337.14047312171346
Healthy Food Market,2019-06-07,359.03421051872283
Healthy Food Market,2019-06-08,342.9566937825812
Healthy Food Market,2019-06-09,332.8911572764812
Healthy Food Market,2019-06-10,330.51685352897016
Healthy Food Market,2019-06-11,325.66462071817404
Healthy Food Market,2019-06-12,359.43410815547014
Healthy Food Market,2019-06-13,332.11417636679283
Healthy Food Market,2019-06-14,352.60506324079114
Healthy Food Market,2019-06-15,335.6351495482496
Healthy Food Market,2019-06-16,325.16027114871156
Healthy Food Market,2019-06-17,322.8168311535413
Healthy Food Market,2019-06-18,318.3792429590081
Healthy Food Market,2019-06-19,352.87942294606955
Healthy Food Market,2019-06-20,326.5297744154458
Healthy Food Market,2019-06-21,348.1481703219374
Healthy Food Market,2019-06-22,332.37767791553813
Healthy Food Market,2019-06-23,323.088878882855
Healthy Food Market,2019-06-24,321.83594386130005
Healthy Food Market,2019-06-25,318.31690002334045
Healthy Food Market,2019-06-26,353.49572326762177
Healthy Food Market,2019-06-27,327.5276168907069
Healthy Food Market,2019-06-28,349.18591454611345
Healthy Food Market,2019-06-29,333.08329283631394
Healthy Food Market,2019-06-30,323.0751030536975
Healthy Food Market,2019-07-01,320.7159518187675
Healthy Food Market,2019-07-02,315.71995595944327
Healthy Food Market,2019-07-03,349.0823059118063
Healthy Food Market,2019-07-04,321.0035182183403
Healthy Food Market,2019-07-05,340.31484894682205
Healthy Food Market,2019-07-06,321.6976016231786
Healthy Food Market,2019-07-07,309.0842001535152
Healthy Food Market,2019-07-08,304.11222826017774
Healthy Food Market,2019-07-09,296.5819411499532
Healthy Food Market,2019-07-10,327.5749702046269
Healthy Food Market,2019-07-11,297.3756912563635
Healthy Food Market,2019-07-12,314.89381899844494
Healthy Food Market,2019-07-13,294.88104982097474
Healthy Food Market,2019-07-14,281.32970751931555
Healthy Food Market,2019-07-15,275.92467009774253
Healthy Food Market,2019-07-16,268.4991504850831
Healthy Food Market,2019-07-17,300.15210741232937
Healthy Food Market,2019-07-18,271.16879916530024
Healthy Food Market,2019-07-19,290.4430703132598
Healthy Food Market,2019-07-20,272.6942058256152
Healthy Food Market,2019-07-21,261.8663033399832
Healthy Food Market,2019-07-22,259.58142241678945
Healthy Food Market,2019-07-23,255.5970490772969
Healthy Food Market,2019-07-24,290.9256032565696
Healthy Food Market,2019-07-25,265.75744060516337
Healthy Food Market,2019-07-26,288.8858666428902
Healthy Food Market,2019-07-27,274.92691690158074
Healthy Food Market,2019-07-28,267.72176678616967
Healthy Food Market,2019-07-29,268.7929392928765
Healthy Food Market,2019-07-30,267.8047572309434
Healthy Food Market,2019-07-31,305.685677714447
Healthy Food Market,2019-08-01,282.5538749632483
Healthy Food Market,2019-08-02,307.1445110408304
Healthy Food Market,2019-08-03,294.03137916068323
Healthy Food Market,2019-08-04,287.0307257153114
Healthy Food Market,2019-08-05,287.6583747533179
Healthy Food Market,2019-08-06,285.59057163731103
Healthy Food Market,2019-08-07,321.78616913781605
Healthy Food Market,2019-08-08,296.41152335515784
Healthy Food Market,2019-08-09,318.266556286159
Healthy Food Market,2019-08-10,302.00470221568565
Healthy Food Market,2019-08-11,291.53459105189984
Healthy Food Market,2019-08-12,288.4746523479472
Healthy Food Market,2019-08-13,282.6111280631467
Healthy Food Market,2019-08-14,315.01719786279386
Healthy Food Market,2019-08-15,285.9746717573813
Healthy Food Market,2019-08-16,304.3967986258027
Healthy Food Market,2019-08-17,285.045001161215
Healthy Food Market,2019-08-18,271.92748262578243
Healthy Food Market,2019-08-19,266.75097764109927
Healthy Food Market,2019-08-20,259.3762171863722
Healthy Food Market,2019-08-21,290.93488496607586
Healthy Food Market,2019-08-22,261.7495824288243
Healthy Food Market,2019-08-23,280.75540076147723
Healthy Food Market,2019-08-24,262.71594604749464
Healthy Food Market,2019-08-25,251.6217834737132
Healthy Food Market,2019-08-26,249.14257757851715
Healthy Food Market,2019-08-27,245.08348764004958
Healthy Food Market,2019-08-28,280.50356879680123
Healthy Food Market,2019-08-29,255.63765491675093
Healthy Food Market,2019-08-30,279.32026681077787
Healthy Food Market,2019-08-31,266.2043253993328
Healthy Food Market,2019-09-01,260.1625592490573
Healthy Food Market,2019-09-02,262.74279935929644
Healthy Food Market,2019-09-03,263.62763099545293
Healthy Food Market,2019-09-04,303.7560612788257
Healthy Food Market,2019-09-05,283.24858674833433
Healthy Food Market,2019-09-06,310.8341154322153
Healthy Food Market,2019-09-07,301.0714392912114
Healthy Food Market,2019-09-08,297.75307041068095
Healthy Food Market,2019-09-09,302.3625676596313
Healthy Food Market,2019-09-10,304.53576919493236
Healthy Food Market,2019-09-11,345.18354835965096
Healthy Food Market,2019-09-12,324.4174504107066
Healthy Food Market,2019-09-13,350.9766529040391
Healthy Food Market,2019-09-14,339.44894920958336
Healthy Food Market,2019-09-15,333.673587261065
Healthy Food Market,2019-09-16,335.19712345670587
Healthy Food Market,2019-09-17,333.7327536923533
Healthy Food Market,2019-09-18,370.28079762746296
Healthy Food Market,2019-09-19,345.05176232058375
Healthy Food Market,2019-09-20,366.8905048295325
Healthy Food Market,2019-09-21,350.4942757665704
Healthy Food Market,2019-09-22,339.8125617191607
Healthy Food Market,2019-09-23,336.49997299528854
Healthy Food Market,2019-09-24,330.3727234067922
Healthy Food Market,2019-09-25,362.5264586223892
Healthy Food Market,2019-09-26,333.2569330317649
Healthy Food Market,2019-09-27,351.4821197596102
Healthy Food Market,2019-09-28,331.9585902626307
Healthy Food Market,2019-09-29,318.6801237371979
Healthy Food Market,2019-09-30,313.3298218478565
Healthy Food Market,2019-10-01,305.73629052613046
Healthy Food Market,2019-10-02,336.99164608954885
Healthy Food Market,2019-10-03,307.3728321220652
Healthy Food Market,2019-10-04,325.76480459551414
Healthy Food Market,2019-10-05,306.8783817824363
Healthy Food Market,2019-10-06,294.6506679186548
Healthy Food Market,2019-10-07,290.69926512404095
Healthy Food Market,2019-10-08,284.7807665432253
Healthy Food Market,2019-10-09,317.9112135460695
Healthy Food Market,2019-10-10,290.2899257169464
Healthy Food Market,2019-10-11,310.72518250384763
Healthy Food Market,2019-10-12,293.8544759851096
Healthy Food Market,2019-10-13,283.54717048995695
Healthy Food Market,2019-10-14,281.36071644298534
Healthy Food Market,2019-10-15,277.00085236136306
Healthy Food Market,2019-10-16,311.443428664266
Healthy Food Market,2019-10-17,284.8592241438884
Healthy Food Market,2019-10-18,306.04020846326284
Healthy Food Market,2019-10-19,289.619957710987
Healthy Food Market,2019-10-20,279.4760596767315
Healthy Food Market,2019-10-21,277.18567037902005
Healthy Food Market,2019-10-22,272.4846826237587
Healthy Food Market,2019-10-23,306.3881788658817
Healthy Food Market,2019-10-24,279.1135883027803
Healthy Food Market,2019-10-25,299.5050595027827
Healthy Food Market,2019-10-26,282.25182050991026
Healthy Food Market,2019-10-27,271.2884328822479
Healthy Food Market,2019-10-28,268.2481736337613
Healthy Food Market,2019-10-29,262.920078628368
Healthy Food Market,2019-10-30,296.36739048096126
Healthy Food Market,2019-10-31,268.84889744829536
Healthy Food Market,2019-11-01,289.2417348196034
Healthy Food Market,2019-11-02,272.2584727070131
Healthy Food Market,2019-11-03,261.8464387601755
Healthy Food Market,2019-11-04,259.640540616795
Healthy Food Market,2019-11-05,255.42014028376943
Healthy Food Market,2019-11-06,290.2277293625578
Healthy Food Market,2019-11-07,264.2908844838852
Healthy Food Market,2019-11-08,286.4460545974688
Healthy Food Market,2019-11-09,271.3569720273584
Healthy Food Market,2019-11-10,262.91559271273627
Healthy Food Market,2019-11-11,262.69677759318864
Healthy Food Market,2019-11-12,260.4172063977395
Healthy Food Market,2019-11-13,297.0562056734169
Healthy Food Market,2019-11-14,272.7798993220977
Healthy Food Market,2019-11-15,296.3671604438599
Healthy Food Market,2019-11-16,282.4300841239409
Healthy Food Market,2019-11-17,274.8168172008868
Healthy Food Market,2019-11-18,275.06789271634125
Healthy Food Market,2019-11-19,272.8765032566715
Healthy Food Market,2019-11-20,309.2103470430199
Healthy Food Market,2019-11-21,284.23641771932245
Healthy Food Market,2019-11-22,306.7471912387649
Healthy Food Market,2019-11-23,291.38091689871567
Healthy Food Market,2019-11-24,282.0238492844537
Healthy Food Market,2019-11-25,280.2655829305391
Healthy Food Market,2019-11-26,275.8579510678662
Healthy Food Market,2019-11-27,309.8351617648336
Healthy Food Market,2019-11-28,282.4365930230374
Healthy Food Market,2019-11-29,302.5307604911049
Healthy Food Market,2019-11-30,284.8332329563282
Healthy Food Market,2019-12-01,273.30640625570123
Healthy Food Market,2019-12-02,269.61237480255255
Healthy Food Market,2019-12-03,263.56944059529775
Healthy Food Market,2019-12-04,296.27001017139816
Healthy Food Market,2019-12-05,268.00137445806376
Healthy Food Market,2019-12-06,287.6679524623925
Healthy Food Market,2019-12-07,270.0078329768751
Healthy Food Market,2019-12-08,258.9915737536199
Healthy Food Market,2019-12-09,256.27453432404377
Healthy Food Market,2019-12-10,251.6533061925255
Healthy Food Market,2019-12-11,286.184000725708
Healthy Food Market,2019-12-12,260.1038850643897
Healthy Food Market,2019-12-13,282.2549278768794
Healthy Food Market,2019-12-14,267.3020559118114
Healthy Food Market,2019-12-15,259.1340343489986
Healthy Food Market,2019-12-16,259.3181887007589
Healthy Food Market,2019-12-17,257.55946323691535
Healthy Food Market,2019-12-18,294.8214991545603
Healthy Food Market,2019-12-19,271.2511396171497
Healthy Food Market,2019-12-20,295.60483664768753
Healthy Food Market,2019-12-21,282.46967295994546
Healthy Food Market,2019-12-22,275.66682547839343
Healthy Food Market,2019-12-23,276.7086063061524
Healthy Food Market,2019-12-24,275.25950092526404
Healthy Food Market,2019-12-25,312.25882081514067
Healthy Food Market,2019-12-26,287.84632285380104
Healthy Food Market,2019-12-27,310.78922878886874
Healthy Food Market,2019-12-28,295.7033306540337
Healthy Food Market,2019-12-29,286.45599716439176
Healthy Food Market,2019-12-30,284.6222211753095
Healthy Food Market,2019-12-31,279.9441484344562
Healthy Food Market,2020-01-01,313.451740975436
Healthy Food Market,2020-01-02,285.38597852022997
Healthy Food Market,2020-01-03,304.6230956935774
Healthy Food Market,2020-01-04,285.8926172127037
Healthy Food Market,2020-01-05,273.17709202947844
Healthy Food Market,2020-01-06,268.1647596947701
Healthy Food Market,2020-01-07,260.7056869311515
Healthy Food Market,2020-01-08,291.92912727411107
Healthy Food Market,2020-01-09,262.1636055027167
Healthy Food Market,2020-01-10,280.358318957248
Healthy Food Market,2020-01-11,261.29870532469346
Healthy Food Market,2020-01-12,249.00415576941484
Healthy Food Market,2020-01-13,245.17917266485603
Healthy Food Market,2020-01-14,239.6685619224255
Healthy Food Market,2020-01-15,273.57444912728283
Healthy Food Market,2020-01-16,247.17664064891656
Healthy Food Market,2020-01-17,269.354923614248
Healthy Food Market,2020-01-18,254.80613819710743
Healthy Food Market,2020-01-19,247.44396732504288
Healthy Food Market,2020-01-20,248.85269241522727
Healthy Food Market,2020-01-21,248.74543889178085
Healthy Food Market,2020-01-22,288.0846206019651
Healthy Food Market,2020-01-23,267.00601250335325
Healthy Food Market,2020-01-24,294.2449445322304
Healthy Food Market,2020-01-25,284.3573427466165
Healthy Food Market,2020-01-26,281.1234521117824
Healthy Food Market,2020-01-27,286.0053785645633
Healthy Food Market,2020-01-28,288.6088660691147
Healthy Food Market,2020-01-29,329.8069157675725
Healthy Food Market,2020-01-30,309.66658359429204
Healthy Food Market,2020-01-31,336.8773679775458
Healthy Food Market,2020-02-01,325.9738465805276
Healthy Food Market,2020-02-02,320.74034547250994
Healthy Food Market,2020-02-03,322.66874513874336
Healthy Food Market,2020-02-04,321.4198246455456
Healthy Food Market,2020-02-05,357.9457560593668
Healthy Food Market,2020-02-06,332.41510987909624
Healthy Food Market,2020-02-07,353.6388263511694
Healthy Food Market,2020-02-08,336.2898726327021
Healthy Food Market,2020-02-09,324.3044463784356
Healthy Food Market,2020-02-10,319.3359214547
Healthy Food Market,2020-02-11,311.2120400160042
Healthy Food Market,2020-02-12,341.0530747740872
Healthy Food Market,2020-02-13,309.1924396642998
Healthy Food Market,2020-02-14,324.5983236805295
Healthy Food Market,2020-02-15,302.08918684290023
Healthy Food Market,2020-02-16,285.7310936337111
Healthy Food Market,2020-02-17,277.2881868767725
Healthy Food Market,2020-02-18,266.67690304867665
Healthy Food Market,2020-02-19,295.0817363148992
Healthy Food Market,2020-02-20,262.8740972841314
Healthy Food Market,2020-02-21,279.0328914010204
Healthy Food Market,2020-02-22,258.3596869801652
Healthy Food Market,2020-02-23,244.87645920970286
Healthy Food Market,2020-02-24,240.27720367637266
Healthy Food Market,2020-02-25,234.3839907539869
Healthy Food Market,2020-02-26,268.2652190666422
Healthy Food Market,2020-02-27,242.1575468086307
Healthy Food Market,2020-02-28,264.89004235440234
Healthy Food Market,2020-02-29,251.10332669102985
Healthy Food Market,2020-03-01,244.65158525563592
Healthy Food Market,2020-03-02,247.05862572869162
Healthy Food Market,2020-03-03,247.97843114273286
Healthy Food Market,2020-03-04,288.31784294847876
Healthy Food Market,2020-03-05,268.1627311469333
Healthy Food Market,2020-03-06,296.2060765341913
Healthy Food Market,2020-03-07,286.9706297758376
Healthy Food Market,2020-03-08,284.2139286671057
Healthy Food Market,2020-03-09,289.3867682047497
Healthy Food Market,2020-03-10,292.0955075052052
Healthy Food Market,2020-03-11,333.225801324905
Healthy Food Market,2020-03-12,312.86908615955895
Healthy Food Market,2020-03-13,339.7502393487739
Healthy Food Market,2020-03-14,328.4490899739754
Healthy Food Market,2020-03-15,322.8035972613407
Healthy Food Market,2020-03-16,324.3658447765218
Healthy Food Market,2020-03-17,322.86130588381747
Healthy Food Market,2020-03-18,359.30905541404445
Healthy Food Market,2020-03-19,333.94435798101
Healthy Food Market,2020-03-20,355.6421622611265
Healthy Food Market,2020-03-21,339.1342981966727
Healthy Food Market,2020-03-22,328.40831494157055
Healthy Food Market,2020-03-23,325.15923042105777
Healthy Food Market,2020-03-24,319.244767575242
Healthy Food Market,2020-03-25,351.80186545904206
Healthy Food Market,2020-03-26,323.165999302039
Healthy Food Market,2020-03-27,342.2919300218494
Healthy Food Market,2020-03-28,323.9687562827137
Healthy Food Market,2020-03-29,312.2172658668833
Healthy Food Market,2020-03-30,308.740897359695
Healthy Food Market,2020-03-31,303.3809074155829
Healthy Food Market,2020-04-01,337.2335315174394
Healthy Food Market,2020-04-02,310.57065164489563
Healthy Food Market,2020-04-03,332.2625508757166
Healthy Food Market,2020-04-04,316.99556892952705
Healthy Food Market,2020-04-05,308.6725794578239
Healthy Food Market,2020-04-06,308.8675094166234
Healthy Food Market,2020-04-07,307.28439304344863
Healthy Food Market,2020-04-08,344.878636455692
Healthy Food Market,2020-04-09,321.78188846233417
Healthy Food Market,2020-04-10,346.72897720310203
Healthy Food Market,2020-04-11,334.2796070768633
Healthy Food Market,2020-04-12,328.22262146474577
Healthy Food Market,2020-04-13,330.0339438140773
Healthy Food Market,2020-04-14,329.33859240279503
Healthy Food Market,2020-04-15,367.0343609166907
Healthy Food Market,2020-04-16,343.2184922105678
Healthy Food Market,2020-04-17,366.6157542172461
Healthy Food Market,2020-04-18,351.8005807819087
Healthy Food Market,2020-04-19,342.6010710602481
Healthy Food Market,2020-04-20,340.5559682833475
Healthy Food Market,2020-04-21,335.37504125771716
Healthy Food Market,2020-04-22,368.06050774570303
Healthy Food Market,2020-04-23,338.83089167610876
Healthy Food Market,2020-04-24,356.54580341422627
Healthy Food Market,2020-04-25,335.9243994812236
Healthy Food Market,2020-04-26,320.9454196293925
Healthy Food Market,2020-04-27,313.3000339901064
Healthy Food Market,2020-04-28,302.84804003143665
